file,nodes,edges,nonEdges,components,mincut,merges,k_decr,time,recursionDepth,functionCalls,fullySolved,numberOfSetMerges,clusterGraphBefore,clusterGraphAfter
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3049.csv/2,3,2,1,1,211.0,1,211.0,0.000540394,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3358.csv/1,1,0,0,1,0.0,0,0.0,4.665e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3358.csv/2,6,11,4,1,29.0,4,29.0,0.210362815,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3358.csv/3,1,0,0,1,0.0,0,0.0,8.947e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3358.csv/4,1,0,0,1,0.0,0,0.0,0.000102437,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3666.csv/1,4,3,3,1,65.0,1,134.0,0.000471301,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3666.csv/2,1,0,0,1,0.0,0,0.0,7.824e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3359.csv/1,2,1,0,1,431.0,0,0.0,1.108e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3359.csv/2,1,0,0,1,0.0,0,0.0,1.3181e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3667.csv/1,2,1,0,1,845.0,0,0.0,5.076e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3667.csv/2,1,0,0,1,0.0,0,0.0,4.628e-6,0,0,true,0,true,true
